product_weight_g,product_length_cm,product_height_cm,product_width_cm,freight_value
9075.0,34.0,12.0,34.0,15.89
600.0,24.0,18.0,23.0,23.22
713.0,34.0,6.0,29.0,12.65
1100.0,26.0,40.0,20.0,23.07
8650.0,44.0,14.0,40.0,36.93
400.0,30.0,30.0,11.0,37.09
6000.0,44.0,28.0,25.0,66.83
500.0,26.0,8.0,21.0,9.42
250.0,21.0,7.0,15.0,8.98
350.0,16.0,18.0,16.0,18.23
1500.0,42.0,10.0,32.0,13.87
1000.0,20.0,18.0,20.0,20.04
840.0,25.0,18.0,17.0,10.71
1000.0,17.0,12.0,40.0,20.54
20600.0,53.0,45.0,53.0,152.54
10375.0,69.0,8.0,69.0,38.64
650.0,30.0,10.0,25.0,9.05
153.0,17.0,11.0,15.0,33.15
1150.0,20.0,30.0,30.0,27.44
1650.0,17.0,7.0,12.0,27.56
1500.0,28.0,22.0,18.0,9.2
850.0,30.0,15.0,15.0,15.27
850.0,30.0,15.0,15.0,15.27
825.0,32.0,14.0,16.0,15.27
2500.0,39.0,9.0,29.0,21.34
225.0,25.0,12.0,16.0,19.07
750.0,20.0,7.0,50.0,16.96
5750.0,30.0,19.0,31.0,21.04
350.0,19.0,13.0,19.0,18.43
250.0,20.0,20.0,20.0,15.1
2450.0,38.0,8.0,11.0,46.94
890.0,27.0,20.0,34.0,9.9
2600.0,37.0,39.0,28.0,21.92
4850.0,47.0,19.0,23.0,23.0
2000.0,20.0,16.0,20.0,13.75
5600.0,25.0,37.0,36.0,8.72
300.0,30.0,16.0,16.0,11.95
100.0,17.0,3.0,12.0,12.79
2700.0,24.0,39.0,29.0,12.67
800.0,45.0,52.0,15.0,16.81
300.0,20.0,18.0,20.0,16.0
1150.0,18.0,18.0,18.0,13.51
250.0,16.0,8.0,12.0,15.1
321.0,17.0,13.0,15.0,23.59
300.0,17.0,4.0,12.0,19.04
1086.0,24.0,24.0,22.0,13.07
400.0,16.0,2.0,16.0,15.76
467.0,19.0,13.0,20.0,36.6
200.0,22.0,7.0,14.0,15.1
500.0,45.0,15.0,15.0,23.47
1000.0,30.0,18.0,20.0,17.99
500.0,26.0,32.0,26.0,18.02
400.0,69.0,11.0,11.0,15.11
100.0,20.0,20.0,20.0,14.52
3350.0,25.0,10.0,25.0,19.14
250.0,23.0,3.0,18.0,22.97
1100.0,26.0,8.0,21.0,17.6
1250.0,30.0,30.0,30.0,17.2
200.0,18.0,9.0,16.0,18.69
330.0,20.0,14.0,12.0,58.9
250.0,16.0,5.0,20.0,7.92
375.0,23.0,9.0,20.0,8.29
500.0,24.0,17.0,20.0,8.72
11200.0,38.0,60.0,38.0,29.13
1300.0,40.0,35.0,40.0,12.65
360.0,21.0,10.0,15.0,32.86
200.0,20.0,5.0,15.0,14.1
158.0,21.0,16.0,12.0,13.47
3100.0,82.0,15.0,22.0,15.73
800.0,20.0,20.0,20.0,52.94
1400.0,22.0,12.0,33.0,13.1
700.0,22.0,12.0,33.0,13.1
1400.0,42.0,12.0,11.0,14.56
850.0,25.0,13.0,16.0,9.41
263.0,18.0,12.0,16.0,7.43
50.0,17.0,4.0,13.0,7.39
150.0,16.0,4.0,16.0,12.79
4600.0,40.0,11.0,30.0,23.79
14725.0,54.0,25.0,37.0,31.32
1925.0,20.0,11.0,43.0,19.19
2000.0,28.0,36.0,27.0,23.19
917.0,28.0,16.0,20.0,12.82
300.0,30.0,6.0,20.0,15.1
250.0,16.0,20.0,16.0,18.5
200.0,24.0,7.0,14.0,21.49
1400.0,37.0,23.0,35.0,7.78
6700.0,40.0,40.0,40.0,25.23
250.0,18.0,9.0,11.0,18.26
400.0,16.0,5.0,20.0,9.09
950.0,36.0,11.0,25.0,10.18
500.0,30.0,20.0,30.0,12.62
22700.0,42.0,82.0,42.0,49.76
100.0,16.0,27.0,15.0,16.19
1059.0,18.0,15.0,15.0,22.93
1200.0,30.0,30.0,30.0,15.1
3200.0,35.0,20.0,30.0,25.94
700.0,25.0,15.0,20.0,9.57
900.0,40.0,20.0,30.0,16.92
642.0,18.0,13.0,15.0,15.79
400.0,17.0,10.0,17.0,12.93
300.0,40.0,8.0,30.0,11.92
1300.0,34.0,14.0,30.0,13.83
550.0,20.0,20.0,20.0,17.0
500.0,20.0,20.0,20.0,17.0
700.0,16.0,3.0,12.0,9.34
750.0,40.0,20.0,20.0,16.17
850.0,24.0,9.0,27.0,14.07
800.0,16.0,27.0,16.0,19.75
250.0,24.0,18.0,18.0,15.1
283.0,17.0,9.0,14.0,18.3
1000.0,55.0,3.0,11.0,8.9
800.0,16.0,13.0,12.0,18.23
1900.0,26.0,26.0,23.0,55.94
550.0,17.0,26.0,17.0,15.1
500.0,16.0,14.0,11.0,23.7
90.0,19.0,11.0,12.0,22.08
3000.0,69.0,11.0,11.0,25.38
300.0,50.0,5.0,20.0,18.63
6025.0,58.0,22.0,42.0,44.61
2000.0,25.0,6.0,23.0,73.57
1535.0,10.0,15.0,14.0,16.17
367.0,22.0,17.0,23.0,17.29
20000.0,28.0,5.0,30.0,17.3
4100.0,19.0,10.0,15.0,21.45
18500.0,63.0,63.0,55.0,65.54
10100.0,30.0,61.0,30.0,40.88
1050.0,30.0,30.0,30.0,9.34
1250.0,30.0,15.0,30.0,11.05
150.0,17.0,7.0,17.0,15.9
125.0,19.0,15.0,17.0,18.48
115.0,16.0,12.0,13.0,22.85
472.0,19.0,16.0,16.0,19.32
1475.0,60.0,8.0,33.0,18.3
900.0,36.0,6.0,26.0,11.95
650.0,30.0,4.0,19.0,13.71
150.0,38.0,2.0,22.0,15.1
2100.0,19.0,26.0,11.0,33.21
1800.0,30.0,30.0,30.0,16.75
2300.0,26.0,26.0,35.0,43.21
5700.0,85.0,10.0,40.0,62.94
1045.0,39.0,16.0,38.0,9.11
2000.0,30.0,12.0,16.0,11.51
150.0,17.0,8.0,12.0,12.48
2303.0,26.0,15.0,23.0,11.27
1600.0,43.0,15.0,32.0,13.66
1800.0,20.0,12.0,25.0,16.6
9950.0,52.0,22.0,52.0,18.79
200.0,50.0,2.0,50.0,25.39
1700.0,35.0,9.0,36.0,12.66
1300.0,25.0,30.0,40.0,13.1
700.0,25.0,21.0,19.0,13.54
3300.0,28.0,20.0,40.0,19.26
500.0,29.0,10.0,16.0,23.28
4800.0,40.0,10.0,30.0,27.87
100.0,16.0,5.0,16.0,11.03
100.0,16.0,5.0,16.0,11.03
300.0,20.0,10.0,11.0,8.82
450.0,21.0,14.0,14.0,20.38
4300.0,50.0,10.0,34.0,28.0
2800.0,35.0,6.0,40.0,29.54
18600.0,56.0,48.0,38.0,35.0
550.0,16.0,5.0,12.0,9.21
9150.0,35.0,52.0,35.0,16.85
1600.0,30.0,30.0,30.0,23.17
1700.0,25.0,15.0,25.0,11.73
150.0,19.0,15.0,15.0,19.4
200.0,16.0,3.0,15.0,22.16
600.0,26.0,7.0,24.0,19.77
100.0,16.0,16.0,16.0,14.52
8050.0,43.0,32.0,22.0,26.47
1600.0,25.0,10.0,20.0,26.33
1000.0,22.0,10.0,18.0,23.24
2700.0,33.0,7.0,39.0,21.75
250.0,16.0,11.0,11.0,17.41
9050.0,60.0,30.0,30.0,59.61
50.0,20.0,20.0,20.0,14.52
525.0,24.0,25.0,23.0,16.53
400.0,23.0,20.0,20.0,16.53
10400.0,16.0,68.0,32.0,21.46
2400.0,40.0,9.0,35.0,18.0
30000.0,45.0,15.0,35.0,27.84
1000.0,40.0,40.0,30.0,11.73
50.0,18.0,6.0,11.0,15.1
600.0,16.0,10.0,16.0,13.71
1350.0,37.0,10.0,31.0,15.61
500.0,16.0,11.0,11.0,14.24
1100.0,90.0,20.0,40.0,24.1
300.0,16.0,6.0,11.0,12.46
650.0,16.0,5.0,13.0,7.77
5950.0,33.0,40.0,33.0,11.32
9350.0,40.0,35.0,40.0,18.37
1550.0,23.0,17.0,18.0,19.05
3100.0,43.0,35.0,35.0,29.41
450.0,22.0,11.0,19.0,15.56
6050.0,55.0,10.0,46.0,27.3
1300.0,42.0,20.0,38.0,19.2
50.0,16.0,3.0,11.0,14.1
1700.0,45.0,20.0,45.0,50.72
1042.0,36.0,18.0,33.0,24.12
1600.0,45.0,15.0,35.0,12.27
100.0,16.0,5.0,16.0,15.23
800.0,20.0,20.0,20.0,16.11
500.0,38.0,12.0,38.0,12.69
800.0,95.0,8.0,50.0,16.59
497.0,19.0,12.0,13.0,20.06
1125.0,46.0,37.0,23.0,13.6
8900.0,105.0,12.0,52.0,28.96
500.0,16.0,15.0,15.0,15.58
800.0,26.0,15.0,20.0,17.0
1250.0,18.0,19.0,16.0,19.86
200.0,45.0,15.0,35.0,15.58
1250.0,35.0,10.0,20.0,23.56
350.0,16.0,4.0,11.0,24.77
160.0,17.0,13.0,17.0,6.0
200.0,29.0,7.0,16.0,14.1
5975.0,51.0,8.0,51.0,21.23
1938.0,32.0,19.0,21.0,16.6
100.0,26.0,3.0,14.0,7.39
200.0,16.0,2.0,20.0,14.14
550.0,41.0,4.0,31.0,18.38
250.0,105.0,13.0,13.0,19.06
200.0,27.0,13.0,17.0,12.79
1500.0,39.0,12.0,25.0,17.92
1000.0,29.0,8.0,34.0,12.02
2450.0,72.0,4.0,44.0,28.82
3200.0,40.0,15.0,20.0,26.02
950.0,53.0,10.0,36.0,16.24
500.0,16.0,15.0,12.0,15.49
600.0,19.0,10.0,15.0,16.63
367.0,24.0,24.0,24.0,15.24
50.0,18.0,6.0,11.0,7.78
850.0,32.0,19.0,19.0,29.9
450.0,35.0,8.0,35.0,15.1
88.0,16.0,7.0,14.0,18.99
717.0,18.0,15.0,18.0,19.99
200.0,16.0,12.0,16.0,28.36
200.0,16.0,2.0,20.0,1.98
800.0,20.0,16.0,16.0,7.87
6267.0,30.0,27.0,24.0,52.36
11800.0,48.0,22.0,48.0,51.65
5300.0,40.0,10.0,40.0,46.81
500.0,40.0,4.0,30.0,11.85
10825.0,48.0,35.0,45.0,34.63
225.0,17.0,19.0,19.0,19.56
400.0,26.0,12.0,20.0,7.39
3525.0,29.0,28.0,35.0,74.35
500.0,20.0,15.0,15.0,15.1
200.0,16.0,4.0,11.0,10.96
200.0,20.0,20.0,20.0,27.97
900.0,19.0,51.0,36.0,16.67
1100.0,28.0,6.0,20.0,22.95
1300.0,24.0,24.0,24.0,7.87
400.0,20.0,20.0,20.0,16.11
6450.0,100.0,10.0,11.0,31.62
6150.0,60.0,20.0,29.0,21.25
150.0,20.0,10.0,20.0,13.08
300.0,20.0,10.0,15.0,7.78
300.0,20.0,20.0,20.0,16.39
1700.0,35.0,45.0,16.0,18.06
10500.0,63.0,13.0,62.0,13.16
5888.0,36.0,8.0,24.0,18.12
150.0,18.0,6.0,20.0,7.78
16850.0,22.0,22.0,18.0,60.64
8150.0,39.0,20.0,46.0,21.28
250.0,18.0,8.0,12.0,54.64
600.0,25.0,10.0,11.0,22.92
2000.0,22.0,38.0,37.0,16.34
483.0,19.0,17.0,15.0,12.32
50.0,16.0,2.0,16.0,7.94
1400.0,17.0,21.0,37.0,16.15
500.0,25.0,15.0,25.0,15.1
750.0,20.0,20.0,20.0,23.3
150.0,20.0,10.0,20.0,12.96
200.0,20.0,10.0,20.0,12.96
50.0,17.0,3.0,12.0,11.85
1475.0,68.0,9.0,35.0,14.07
200.0,16.0,6.0,11.0,7.39
300.0,16.0,2.0,11.0,15.1
200.0,16.0,2.0,11.0,15.1
150.0,19.0,5.0,11.0,15.1
250.0,25.0,17.0,17.0,7.87
7500.0,50.0,17.0,49.0,13.57
3000.0,35.0,15.0,25.0,21.17
5438.0,30.0,39.0,25.0,42.39
2000.0,36.0,4.0,30.0,12.69
400.0,16.0,20.0,16.0,13.23
98.0,25.0,8.0,19.0,19.38
600.0,20.0,10.0,15.0,18.23
540.0,16.0,11.0,11.0,8.3
1996.0,86.0,17.0,18.0,17.12
7050.0,20.0,105.0,20.0,16.32
1433.0,21.0,17.0,16.0,12.0
200.0,29.0,7.0,16.0,15.79
200.0,20.0,10.0,11.0,7.39
1103.0,33.0,15.0,28.0,16.81
250.0,22.0,10.0,15.0,16.43
700.0,40.0,11.0,30.0,14.1
340.0,20.0,20.0,20.0,19.38
460.0,19.0,19.0,17.0,14.9
500.0,24.0,10.0,27.0,18.23
1750.0,55.0,27.0,40.0,23.25
1100.0,36.0,20.0,20.0,17.98
200.0,16.0,10.0,11.0,14.54
250.0,16.0,2.0,20.0,11.85
100.0,16.0,6.0,11.0,16.79
500.0,16.0,10.0,16.0,11.85
825.0,47.0,12.0,29.0,19.82
125.0,16.0,7.0,12.0,17.09
850.0,30.0,21.0,22.0,18.34
1100.0,31.0,11.0,26.0,13.18
8150.0,50.0,20.0,40.0,57.66
21400.0,105.0,28.0,65.0,123.8
750.0,27.0,8.0,22.0,18.55
300.0,20.0,30.0,20.0,15.1
300.0,16.0,11.0,16.0,13.85
2450.0,65.0,8.0,45.0,28.21
250.0,16.0,16.0,12.0,11.85
4000.0,100.0,7.0,65.0,38.68
2100.0,50.0,7.0,50.0,23.21
2050.0,20.0,15.0,20.0,16.51
600.0,32.0,13.0,24.0,16.25
350.0,25.0,15.0,25.0,18.26
600.0,23.0,10.0,14.0,15.56
3100.0,16.0,40.0,23.0,11.88
900.0,50.0,11.0,11.0,15.94
859.0,25.0,20.0,18.0,18.64
500.0,18.0,16.0,16.0,25.24
675.0,20.0,16.0,16.0,7.87
600.0,20.0,10.0,15.0,13.14
100.0,24.0,8.0,18.0,13.48
1100.0,16.0,16.0,16.0,11.72
600.0,17.0,17.0,60.0,13.71
400.0,35.0,8.0,20.0,18.05
200.0,16.0,16.0,11.0,10.96
540.0,17.0,10.0,14.0,11.74
500.0,46.0,19.0,15.0,9.09
1050.0,30.0,20.0,30.0,20.79
3250.0,19.0,19.0,19.0,23.45
50.0,25.0,27.0,23.0,13.52
400.0,23.0,35.0,16.0,15.66
400.0,16.0,92.0,16.0,14.1
950.0,42.0,25.0,15.0,18.22
5200.0,60.0,40.0,45.0,38.44
7525.0,35.0,32.0,35.0,18.97
1800.0,38.0,7.0,28.0,17.95
350.0,17.0,4.0,12.0,16.79
300.0,16.0,16.0,16.0,15.4
500.0,16.0,16.0,22.0,29.34
275.0,18.0,9.0,12.0,14.11
800.0,30.0,15.0,15.0,23.81
400.0,16.0,20.0,15.0,14.74
50.0,25.0,15.0,15.0,8.88
5200.0,31.0,30.0,31.0,16.39
200.0,16.0,2.0,11.0,8.11
950.0,50.0,16.0,16.0,15.67
700.0,20.0,20.0,20.0,9.94
500.0,35.0,10.0,11.0,25.73
500.0,19.0,11.0,15.0,15.45
300.0,20.0,20.0,20.0,14.52
100.0,19.0,3.0,11.0,8.72
800.0,28.0,6.0,20.0,15.1
150.0,26.0,2.0,21.0,18.3
300.0,16.0,6.0,20.0,7.78
767.0,17.0,10.0,16.0,8.97
400.0,22.0,9.0,15.0,15.16
100.0,16.0,8.0,11.0,17.77
950.0,31.0,11.0,26.0,14.32
400.0,16.0,2.0,11.0,14.52
750.0,60.0,11.0,11.0,12.75
800.0,46.0,10.0,32.0,13.42
1050.0,45.0,11.0,11.0,2.69
1050.0,50.0,16.0,16.0,26.86
400.0,34.0,6.0,24.0,23.28
200.0,18.0,8.0,14.0,17.14
150.0,19.0,11.0,11.0,15.52
350.0,22.0,5.0,14.0,17.16
375.0,16.0,14.0,14.0,20.75
1300.0,80.0,8.0,15.0,18.06
260.0,18.0,12.0,18.0,10.57
200.0,16.0,9.0,11.0,14.52
9550.0,57.0,54.0,22.0,49.49
100.0,24.0,2.0,17.0,15.1
1000.0,37.0,19.0,19.0,18.21
20000.0,43.0,78.0,41.0,0.25
600.0,68.0,8.0,13.0,37.3
400.0,25.0,15.0,11.0,7.78
350.0,20.0,30.0,40.0,25.33
300.0,16.0,2.0,11.0,7.78
150.0,16.0,2.0,11.0,7.67
124.0,22.0,5.0,16.0,12.87
500.0,60.0,16.0,11.0,16.01
500.0,25.0,12.0,15.0,17.92
200.0,21.0,21.0,21.0,15.2
550.0,22.0,12.0,17.0,53.89
450.0,16.0,5.0,21.0,8.9
1900.0,44.0,19.0,19.0,23.11
400.0,29.0,7.0,16.0,14.11
1200.0,30.0,5.0,30.0,13.69
1050.0,16.0,20.0,16.0,23.38
30000.0,90.0,46.0,46.0,73.16
1000.0,50.0,12.0,12.0,17.6
617.0,17.0,18.0,23.0,14.32
550.0,45.0,15.0,35.0,11.85
400.0,16.0,10.0,16.0,18.25
1200.0,82.0,16.0,14.0,13.7
1500.0,35.0,33.0,47.0,35.04
6850.0,47.0,23.0,37.0,44.77
1000.0,16.0,4.0,11.0,15.59
1000.0,50.0,16.0,16.0,28.98
1400.0,50.0,16.0,16.0,14.49
2650.0,33.0,7.0,39.0,21.2
1225.0,25.0,22.0,22.0,14.99
1050.0,25.0,25.0,25.0,35.94
592.0,19.0,13.0,18.0,9.9
400.0,28.0,4.0,18.0,15.14
200.0,35.0,6.0,24.0,11.85
200.0,20.0,20.0,20.0,19.23
353.0,26.0,14.0,14.0,8.29
200.0,22.0,7.0,16.0,22.69
100.0,16.0,2.0,11.0,13.36
200.0,16.0,12.0,11.0,7.78
400.0,21.0,11.0,13.0,15.35
900.0,36.0,6.0,26.0,24.35
300.0,35.0,10.0,25.0,5.07
6300.0,101.0,16.0,25.0,24.19
15450.0,58.0,28.0,58.0,105.62
450.0,50.0,3.0,25.0,14.1
400.0,45.0,5.0,25.0,10.96
400.0,20.0,15.0,15.0,12.0
600.0,23.0,48.0,23.0,15.37
1133.0,33.0,23.0,21.0,17.6
350.0,16.0,4.0,20.0,15.1
3200.0,20.0,30.0,46.0,19.03
850.0,30.0,7.0,30.0,18.44
700.0,20.0,8.0,14.0,15.18
650.0,16.0,10.0,11.0,13.1
1000.0,27.0,22.0,39.0,18.83
850.0,20.0,44.0,39.0,15.59
850.0,16.0,10.0,16.0,15.69
300.0,16.0,11.0,11.0,24.02
1300.0,25.0,40.0,25.0,16.6
12800.0,63.0,13.0,63.0,27.14
1650.0,78.0,14.0,14.0,48.7
9650.0,60.0,60.0,16.0,34.57
3500.0,21.0,23.0,11.0,59.09
200.0,17.0,17.0,17.0,14.87
350.0,43.0,7.0,28.0,18.91
617.0,40.0,13.0,25.0,18.9
23500.0,60.0,42.0,57.0,53.05
1250.0,19.0,17.0,22.0,19.35
400.0,45.0,15.0,35.0,11.91
1100.0,16.0,6.0,11.0,20.99
100.0,27.0,13.0,17.0,12.79
2250.0,43.0,8.0,33.0,23.91
700.0,28.0,20.0,28.0,11.73
600.0,16.0,23.0,11.0,9.27
100.0,16.0,10.0,11.0,22.06
1233.0,24.0,10.0,13.0,16.79
550.0,39.0,17.0,39.0,8.51
1400.0,31.0,36.0,31.0,15.8
650.0,16.0,10.0,16.0,16.14
400.0,16.0,2.0,23.0,18.23
1550.0,69.0,11.0,11.0,18.41
200.0,16.0,3.0,12.0,7.39
750.0,22.0,7.0,22.0,9.45
650.0,35.0,2.0,26.0,23.36
1067.0,20.0,7.0,15.0,13.7
30000.0,55.0,75.0,61.0,250.57
400.0,16.0,10.0,12.0,7.78
1000.0,40.0,40.0,40.0,44.85
18800.0,60.0,40.0,42.0,39.02
350.0,17.0,16.0,20.0,68.13
9200.0,75.0,30.0,76.0,220.04
300.0,16.0,2.0,11.0,9.06
666.0,36.0,5.0,27.0,19.57
7500.0,100.0,8.0,56.0,53.83
200.0,16.0,2.0,11.0,15.1
2200.0,60.0,30.0,15.0,29.89
400.0,18.0,4.0,12.0,15.16
200.0,16.0,2.0,11.0,7.91
900.0,30.0,9.0,20.0,23.92
8050.0,40.0,20.0,60.0,18.25
650.0,16.0,15.0,13.0,16.92
400.0,16.0,11.0,11.0,7.78
50.0,17.0,6.0,13.0,7.53
1650.0,44.0,24.0,37.0,41.16
100.0,19.0,3.0,11.0,10.96
350.0,69.0,11.0,11.0,19.32
1168.0,34.0,23.0,27.0,9.44
10800.0,45.0,25.0,26.0,20.87
650.0,16.0,16.0,11.0,39.51
2250.0,65.0,8.0,45.0,31.87
1075.0,30.0,30.0,14.0,29.59
400.0,17.0,5.0,17.0,7.39
340.0,30.0,6.0,11.0,8.97
600.0,20.0,20.0,20.0,13.24
1400.0,44.0,6.0,36.0,15.27
100.0,17.0,3.0,12.0,15.1
18950.0,85.0,7.0,85.0,60.83
1925.0,37.0,6.0,37.0,11.3
600.0,30.0,30.0,11.0,16.82
676.0,23.0,14.0,17.0,13.01
450.0,16.0,8.0,16.0,22.7
400.0,32.0,19.0,39.0,7.78
250.0,40.0,4.0,30.0,15.1
363.0,22.0,16.0,20.0,15.24
5300.0,30.0,30.0,30.0,27.27
5550.0,30.0,30.0,30.0,27.27
200.0,36.0,4.0,20.0,11.92
200.0,16.0,5.0,11.0,12.86
9950.0,40.0,20.0,30.0,13.48
4450.0,48.0,34.0,33.0,16.55
6700.0,90.0,4.0,50.0,20.41
458.0,19.0,13.0,15.0,18.87
350.0,16.0,10.0,12.0,16.22
400.0,28.0,9.0,18.0,22.02
1100.0,63.0,9.0,33.0,19.84
250.0,16.0,11.0,11.0,16.11
100.0,16.0,4.0,16.0,11.85
1000.0,20.0,20.0,20.0,40.27
900.0,23.0,5.0,15.0,27.38
800.0,16.0,5.0,20.0,15.17
200.0,21.0,7.0,14.0,18.25
175.0,20.0,5.0,13.0,7.6
2250.0,42.0,25.0,15.0,28.61
6400.0,103.0,17.0,28.0,20.27
596.0,19.0,7.0,15.0,15.63
217.0,17.0,13.0,15.0,25.63
50.0,18.0,10.0,16.0,7.94
1150.0,16.0,20.0,16.0,19.45
950.0,16.0,16.0,16.0,19.45
750.0,16.0,16.0,16.0,15.79
450.0,20.0,12.0,14.0,16.82
200.0,18.0,3.0,11.0,11.73
5575.0,63.0,9.0,63.0,17.36
1050.0,42.0,25.0,15.0,20.89
2050.0,60.0,10.0,40.0,16.47
500.0,40.0,16.0,16.0,16.6
3000.0,69.0,11.0,11.0,20.14
2750.0,50.0,50.0,16.0,27.87
250.0,16.0,2.0,20.0,11.91
800.0,30.0,3.0,19.0,19.06
100.0,19.0,4.0,11.0,10.96
1000.0,45.0,16.0,16.0,19.73
1182.0,21.0,16.0,17.0,15.1
2100.0,34.0,18.0,18.0,18.8
2800.0,70.0,20.0,35.0,21.75
400.0,25.0,7.0,11.0,10.96
200.0,16.0,16.0,16.0,15.55
700.0,25.0,25.0,16.0,22.29
275.0,13.0,13.0,13.0,15.1
300.0,20.0,10.0,15.0,16.14
1600.0,30.0,30.0,16.0,17.74
150.0,27.0,5.0,20.0,7.11
150.0,16.0,2.0,11.0,15.1
1900.0,30.0,15.0,30.0,44.48
2100.0,55.0,25.0,35.0,26.02
750.0,16.0,21.0,16.0,8.88
450.0,16.0,20.0,11.0,25.63
6950.0,50.0,25.0,55.0,3.9
310.0,16.0,12.0,9.0,15.79
5400.0,26.0,55.0,26.0,28.32
1475.0,28.0,18.0,19.0,21.52
100.0,19.0,3.0,11.0,14.1
400.0,24.0,11.0,20.0,21.72
5500.0,25.0,40.0,25.0,30.51
800.0,20.0,20.0,20.0,15.66
400.0,19.0,12.0,13.0,27.74
900.0,50.0,11.0,11.0,15.29
150.0,19.0,4.0,11.0,14.1
1100.0,54.0,11.0,11.0,18.11
1400.0,16.0,23.0,25.0,63.59
400.0,20.0,20.0,20.0,18.69
300.0,16.0,3.0,18.0,15.88
300.0,16.0,16.0,16.0,14.28
350.0,16.0,16.0,16.0,15.21
500.0,16.0,16.0,16.0,15.21
1150.0,25.0,25.0,16.0,11.73
100.0,16.0,16.0,16.0,11.1
1500.0,105.0,5.0,30.0,14.46
700.0,30.0,30.0,20.0,15.23
650.0,26.0,17.0,26.0,39.14
1700.0,16.0,19.0,16.0,19.0
12200.0,62.0,62.0,19.0,35.0
950.0,37.0,20.0,17.0,18.83
200.0,35.0,16.0,28.0,18.23
150.0,16.0,17.0,22.0,11.85
6000.0,58.0,27.0,33.0,21.63
675.0,29.0,23.0,18.0,19.32
2150.0,105.0,3.0,70.0,38.39
2450.0,23.0,9.0,29.0,30.34
600.0,18.0,16.0,20.0,16.92
15100.0,60.0,30.0,50.0,66.33
200.0,29.0,5.0,20.0,12.94
150.0,16.0,16.0,16.0,34.15
400.0,15.0,13.0,14.0,16.84
9000.0,50.0,30.0,20.0,60.51
375.0,30.0,23.0,23.0,19.98
1200.0,45.0,15.0,35.0,18.98
200.0,16.0,2.0,11.0,11.85
200.0,50.0,4.0,40.0,14.1
1433.0,39.0,13.0,32.0,23.71
4950.0,53.0,43.0,11.0,17.1
450.0,16.0,20.0,16.0,18.79
3000.0,30.0,12.0,16.0,23.45
305.0,17.0,12.0,15.0,16.56
450.0,19.0,13.0,13.0,17.1
250.0,16.0,15.0,16.0,7.53
400.0,18.0,15.0,15.0,16.79
2500.0,34.0,17.0,22.0,21.58
600.0,22.0,9.0,12.0,31.78
350.0,18.0,8.0,13.0,18.59
16897.0,65.0,36.0,30.0,42.34
1400.0,30.0,30.0,30.0,16.74
470.0,19.0,17.0,15.0,16.85
400.0,16.0,7.0,11.0,15.23
50.0,60.0,16.0,11.0,8.27
300.0,22.0,14.0,18.0,15.7
500.0,30.0,20.0,40.0,8.72
150.0,16.0,5.0,17.0,10.16
6250.0,30.0,25.0,25.0,59.31
400.0,16.0,10.0,11.0,14.11
1400.0,22.0,12.0,33.0,17.84
500.0,47.0,18.0,15.0,16.92
1100.0,27.0,28.0,21.0,14.15
417.0,19.0,12.0,14.0,19.5
600.0,24.0,12.0,15.0,9.44
300.0,16.0,11.0,11.0,12.76
700.0,41.0,9.0,11.0,16.56
8350.0,91.0,33.0,56.0,64.17
200.0,16.0,3.0,20.0,14.1
500.0,28.0,10.0,27.0,12.48
400.0,25.0,15.0,25.0,1.88
250.0,18.0,18.0,16.0,15.17
500.0,20.0,10.0,18.0,8.72
250.0,21.0,2.0,14.0,7.78
200.0,16.0,3.0,15.0,29.55
200.0,16.0,2.0,11.0,18.23
1600.0,35.0,9.0,25.0,17.66
831.0,36.0,27.0,39.0,15.77
517.0,19.0,11.0,15.0,19.95
2300.0,30.0,30.0,30.0,13.74
473.0,22.0,18.0,21.0,9.0
50.0,42.0,9.0,25.0,19.92
300.0,20.0,20.0,20.0,14.45
1500.0,65.0,8.0,38.0,16.11
7800.0,99.0,4.0,55.0,17.99
3300.0,32.0,29.0,51.0,15.46
450.0,25.0,28.0,28.0,22.42
550.0,17.0,27.0,17.0,11.85
2450.0,55.0,21.0,30.0,16.71
8200.0,52.0,52.0,17.0,57.24
800.0,40.0,40.0,40.0,20.92
300.0,35.0,30.0,20.0,15.73
250.0,24.0,3.0,12.0,11.95
1050.0,18.0,18.0,16.0,30.29
275.0,21.0,7.0,18.0,11.06
22250.0,85.0,23.0,68.0,99.14
400.0,20.0,10.0,20.0,23.13
1600.0,34.0,48.0,17.0,13.32
825.0,16.0,14.0,21.0,12.69
5650.0,64.0,35.0,15.0,22.56
200.0,19.0,5.0,13.0,15.1
600.0,16.0,30.0,15.0,9.34
2750.0,30.0,20.0,30.0,26.43
12400.0,60.0,75.0,60.0,105.33
250.0,17.0,6.0,12.0,6.24
375.0,17.0,17.0,14.0,8.81
11400.0,45.0,45.0,45.0,42.81
908.0,16.0,16.0,14.0,15.88
550.0,20.0,16.0,16.0,19.53
350.0,18.0,15.0,18.0,18.9
250.0,30.0,8.0,20.0,22.09
200.0,16.0,8.0,11.0,7.78
1600.0,16.0,26.0,40.0,16.11
250.0,16.0,2.0,11.0,17.63
1000.0,16.0,11.0,11.0,17.78
300.0,27.0,9.0,14.0,14.25
1650.0,20.0,20.0,20.0,15.31
400.0,30.0,15.0,20.0,15.41
200.0,30.0,20.0,40.0,8.72
200.0,16.0,14.0,16.0,13.69
450.0,19.0,9.0,13.0,12.76
600.0,70.0,5.0,11.0,18.44
1200.0,39.0,13.0,30.0,18.71
